video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
yTqQLuS7cf8,Vettaiyan - Superstar Rajinikanth at the dubbing | T.J. Gnanavel | Anirudh | Subaskaran | Lyca,"Vettaiyan - Superstar Rajinikanth at the dubbing Session | T.J. Gnanavel | Anirudh | Subaskaran | Lyca Productions
#Vettaiyan #Thalaivar170 #Rajinikanth #Subaskaran #LycaProductions #TJGnanavel #Anirudh 

Lyca Productions 
Subaskaran Presents
Superstar Rajinikanth in Vettaiyan

Vettaiyan Movie Credits:

Cast: Rajinikanth, Amitabh Bachchan, Fahadh Faasil, Rana Daggubati, Manju Warrier, Kishore, Ritika Singh, Dushara Vijayan, GM Sundar, Rohini, Rao Ramesh, Ramesh Thilak, Rakshan  
Writer & Director: T.J. Gnanavel
Music: Anirudh Ravichander
Director of Photography: S.R. Kathir I.S.C 
Production Designer: K.Kadhir
Action Director: Anbariv
Editor: Philomin Raj
Creative Director: B Kiruthika
Art Director: Sakthee Venkat Raj
Makeup: Banu B - Pattanam Rasheed
Costume Design: Anu Vardhan - Veera Kapoor - Dinesh Manoharan - Liji Preman - Selvam
Stills: Murugan 
Publicity Design: Gopi Prasanna
Publicity Photography: Anandha Krishnan
VFX Supervision: Lavan - Kusan
Title Animation: The Ident Labs
Sound Design: Sync Cinema 
Sound Mixing: Kannan Ganpat
Colorist: Raghunath Varma
DI: B2H Studios
DIT: GB Colors
PRO: Riaz K Ahmed
Executive Producer: Subramanian Narayanan
Head of Lyca Productions: G.K.M. Tamil Kumaran
Produced by Subaskaran
Label: Sony Music

Follow Lyca Productions on

Facebook - https://www.facebook.com/LycaProductions 
Twitter - https://twitter.com/LycaProductions
Insta - https://instagram.com/Lyca_Productions",2024-08-31T08:28:12Z,UCA7gwgLgmCZ8DSmdf2bhb8g,Lyca Productions,1,"['Lyca Productions', 'Lyca', 'Thalaivar 170', 'Thalaivar 170 title reveal', 'Vettaiyan', 'T.J. Gnanavel', 'Rajinikanth', 'Anirudh', 'HBD Super Star', 'Vettaiyan title reveal', 'Thalaivar 170 title', 'Happy Birthday Rajinikanth', 'thalaivar 170 announcement', 'thalaivar 170 official announcement', 'vettaiyan announcement', 'vettaiyan first look', 'vettaiyan motion poster', 'vettaiyan songs', 'Rajinikanth dubbing', 'Rajinikanth Vettaiyan']",PT1M7S,hd,false,362466,14751,0,0,499
QSlyuFs44sI,FREE FIRE ME AAYA NEW HELICOPTER 😱🔥,"FREE FIRE ME AAYA NEW HELICOPTER 

Instagram - https://www.instagram.com/desigamers1/
Discord - https://discord.gg/desigamers
Facebook - https://www.facebook.com/AmitBhaiiii
TWITTER - https://twitter.com/desigamers01
Whatsapp - https://whatsapp.com/channel/0029Va9CITFH5JM0RGtSyv1o


Please Don't Use My Stream Clips Without Permission

THANKS FOR YOUR ALL SUBERCHATS AND MEMBERSHIP

PLEASE ADD KARLO, PROMOTE KARDO, BOL KAR SUPERCHAT MAT DENA KYUKI ISSE GALAT IMPACT PADTA HAI JO SUPERCHAT NAHI DETE UNPAR .. SORRY

#DesiArmy #AmitBhai #FreeFire #desigamers",2024-09-01T05:27:53Z,UC6T0jZjpR5H6owSVJseum5A,Desi Army,20,"['Free fire', 'desi gamers', 'desi army', 'amitbhai', 'free fire live', 'garena free fire', 'free fire india', 'free fire hindi', 'free fire challenge', 'minecraft', 'Gta5', 'amitbhai live free fire', 'desi gamers live free fire', 'amitbhai ajjubhai', 'FREE FIRE ME AAYA NEW HELICOPTER']",PT32M51S,hd,false,230398,15898,0,0,1137
3dRgZPrmDvg,#Video | शादी मुबारक | Aashish Yadav New Song | Shaadi Mubarak | आशीष यादव का गाना | #Maghi Sad Song,"हर प्यार में पड़े आशिक यह गाना #ShaadiMubarak ज़रूर सुने जो गाया है हमारे प्यारे #AashishYadav जी ने और उनका साथ  दे रही है #babykajal |

Subscribe to our channel for more Bhojpuri Songs:  @SaregamaHumBhojpuri 

Credits:
Album - Shaadi Mubarak 
Singer - Aashish Yadav 
Feat :- Baby Kajal 
Lyrics :- Aman Albela 
Music :- Vicky Vox
Composer  - Nandan Yadav 
Dop - Ranjeet Singh 
Director - Ravi Pandit 
Choreographer - Vishal Gupta 
Di  - Rohit Singh
Editor - Deepak Pandit

#ShaadiMubarak
#AashsihYadav
#SaregamaHumBhojpuri
#ashishyadavkagana 
#maghisong 
#ashishyadavnewsong 
#ashishyadavsong2024 
#ashishyadavmaghisongsad 


Learn to sing in Sur with AI Powered Personal Music Teacher- Padhanisa by Saregama. Download Padhanisa App now; https://sarega.ma/padhanisa

Follow us on:
Facebook: https://bit.ly/3FxwPgo 
Instagram: https://bit.ly/32rkJqM
X: @saregamaglobal 

Label:: Saregama India Limited, A RPSG Group Company",2024-08-30T01:30:08Z,UC0J8BQahplvTY6LjlnLf_NQ,Saregama Hum Bhojpuri,10,"['Shaadi Mubarak', 'शादी मुबारक', 'Aashish Yadav', 'ashish yadav ka gana', 'ashish yadav new song', 'ashish yadav', 'ashish yadav ka new song', 'ashish yadav ke gana', 'ashish yadav new song 2024', 'ashish yadav ka gana new', 'bhojpuri song', 'bhojpuri gana', 'new bhojpuri song', 'aashish yadav maghi song', 'new bhojpuri song 2024', 'bhojpuri new song', 'आशीष यादव का गाना', 'भोजपुरी गाना', 'नया भोजपुरी गाना', 'maghi song 2024', 'bhojpuri song 2024', 'maghi song', 'ashish yadav maghi song', 'new maghi song']",PT3M3S,hd,false,1541170,42748,0,0,2047
afa3GXDhk3s,Kings make light work of a huge chase | #CPLonStar,"St. Lucia Kings chased down a huge target of 202 in just 17.2 overs against the Patriots! 😯🔥

#BhanukaRajapaksa and #TimSeifert were in scintillating form for the Kings as they nullified the heroic innings from the Patriots' batters - #KyleMayers and #EvinLewis🔥

#CPLOnStar | Antigua and Barbuda Falcons vs. St Lucia Kings | WED, 4th SEP, 4 AM | Star Sports Network",2024-09-02T05:57:47Z,UCmqfX0S3x0I3uwLkPdpX03w,Star Sports,17,[],PT12M,hd,false,92479,3168,0,0,60
8b6gQwQDwTc,കാർത്തിക്ക് സൂര്യ ലോക്ക് ആയി മക്കളെ 🥹। Karthik Surya Getting Engaged 💍,"@KarthikSuryavlogs @TheHumbleMusician @GLAMYGANGA @SaranyaNandakumar

#karthiksurya #maheenmachan #marriage",2024-08-30T12:30:06Z,UCbPbWwZn4GIzppb8YEIBlzg,Machaanz Vlog,24,"['Karthik surya marriage', 'Maheen machan karthiksurya', 'Glamy ganga', 'Trending']",PT7M42S,hd,false,651561,16164,0,0,162
quz-UMW-bPk,Using SNEAKY Items To Cheat In Hide and Seek in Minecraft,"Using SNEAKY Items To Cheat In Hide and Seek in Minecraft



My Second Channel  @NotBlazzy 

▬▬▬▬▬▬▬▬▬▬▬▬▬
Social Media :

Follow karlo jaldi sai :)
https://www.instagram.com/adispotxd/

Disocrd 
https://discord.gg/adispot


▬▬▬▬▬▬▬▬▬▬▬▬▬

Copyright Disclaimer under section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, education and rearch...

Thanks For Watching ;)


#adispot #minecraft #funny #troll #adispot",2024-08-30T10:27:20Z,UCxm-rmArnUkNc-Lpf5s6X8g,Adi-Spot,20,"['Adispot', 'Adi-Spot', 'adispot', 'adispoot', 'minecrft funny video', 'minecraft trolling', 'minecraft brother troll video', 'minecraft villager video']",PT14M17S,hd,true,496813,8456,0,0,647
iM1oEmTA4Os,"Mangal Laxmi EP 188 Promo: Mangal Ne Gharwalon Ko Bachaya Aag Se, Sowmya Ka Plan Hua FLOP","Mangal Laxmi EP 188 PROMO | Mangal Ne Gharwalon Ko Bachaya Aag Se | Sowmya Ka Plan Hua FLOP - Get ready for a thrilling episode of Mangal Laxmi Episode 188! In this promo, Mangal heroically saves his family from a dangerous fire, leaving everyone in shock! Meanwhile, Sowmya's devious plan takes an unexpected turn and ends in complete failure! How will Sowmya react to this unexpected twist? Will Mangal's bravery change the dynamics within the family?

#MangalLaxmi #Episode188 #Mangal #Sowmya #Promo #TVDrama #TellyTashan #IndianSerials #TVShows #DailySoap #SerialPromo #DramaAlert #FamilyDrama #LatestEpisodes #SerialUpdates



Welcome to Telly Tashan! Your go-to hub for the latest buzz in Indian television. 📺 Stay updated with exclusive interviews, behind-the-scenes scoops, and breaking news about your favorite TV shows and celebrities. Join us on this exciting journey! Subscribe now for all things telly! 🌟

👉 Promotion: youtubepromotion@sansfilms.in
👉 Collaborations DM 👉🏻 7977348812 

Follow us on social media:
👉 Facebook: https://www.facebook.com/tellytashan
👉 Instagram: https://www.instagram.com/tellytashan
👉 Twitter: https://twitter.com/tellytashan
(PD)



#TellyTashan #TellyGossips #TellyNews",2024-09-01T15:16:15Z,UC6i3I4xGqEad1qRSOvVlncA,Telly Tashan,24,"['telly tashan', 'telly updates', 'telly gossips', 'telly news in hindi', 'telly tashan news', 'mangal lakshmi', 'mangal lakshmi serial', 'mangal lakshmi new promo']",PT1M,hd,false,327090,2896,0,0,13
r68KmNAsb7w,MUDIYAN | RISHI FINALLY PROPOSED HER,"Camera - Aadhi Hyderos & Edwin T Shajan
Co-odinator - Sarath Koombara https://www.instagram.com/sarath_koombara?igsh=bzZ3emZoY3d1OTVj

Special Thanks - Leo Gold & Diamond Trissur 

Jithin - https://www.instagram.com/jithin_jon?igsh=MTJya2psazJuYXo2Zw==

Decor Team - https://www.instagram.com/oyster_events_?igsh=cXh3YThmOWdzYXdy


Location - Indriya Adventure Park - https://www.instagram.com/indriya_adventure_park?igsh=MWV5NnZscW00Z2FqbQ==

Just Dog Panampally Nagar 

https://www.instagram.com/justdogskochi?igsh=MTJ2dnU5djVkem1tbg==


DIGITAL PARTNER : Magazine Media Entertainment 

|| ANTI-PIRACY WARNING ||

This content is Copyrighted to Rishi K . Any unauthorized reproduction, redistribution or re-upload is strictly prohibited. Legal action will be taken against those who violate the copyright of the same",2024-08-28T14:30:07Z,UCWB9EGOW6HfcnXTmZr6D1Sw,Rishi K,24,[],PT18M25S,hd,false,2052853,59586,0,0,1400
qJLCDSudMkc,Telugu Medium | Episode 4 | Telugu Webseries 2024 | Sainma Creations | South Indian Logic,"For Collaborations, Brand Partnerships and movie promotions reach us at 
brandsforsouthindianlogic@gmail.com

A @southindianlogic original show.

Lead Cast: Kanna, Chandana Payaavula
Supporting Cast: Mokshita Reddy, vaneela, Shankar Reddy, Raj Sathya, Sivaprasad, Lalitha, Jyothi.
Written & Directed By Sai Ram Krishna 
Produced By Upendar Reddy Yekkati
Music by Priyesh Mothukuri
Dop & DI: Chandu Krrish
Editing: Ayaan Khan
Trailer DI: Arun Karthik, Vivek Nekkala 
Executive Producer: Akash Surathu
Line Producers: Mahendar Kami, M.P.S.S Manikanta
Art Director: Roshni Pattapu, Bhavani Neradi
Creative Head: Pavan Yenagandula
Voice Over: Sri ChAkri
Associate DOP: Chandu Rupesh
Assistant DOP: Sri Hari Nayak
Assistant Directors: Charan Goud, Bhavani Neradi, Sumanth 
Costume Designer: Pranthi Mothukuri
Focus Puller: Rohith
Publicity Designer: Shyam Veeravalli
Dubbing Incharge: Gangadhar
Dubbing Studio: Gangadhar Studio

🎶 Music Credits 🎶
Song name : Kaatuka Kannuladha 
Sung by Shanmukha bharadwaj & Sunayana Tadepalli 
Composed arranged and programmed by Priyesh Mothukuri 
Lyrics - Prabhath
Guitars - Sanu Ps
Song Mixed by Priyesh Mothukuri .

Follow Production IG Handle:   / southindianlogic  

Dear Girls & Boys, Click the bell icon 🔔 near the Subscribe button on your Mobile app or on YouTube page to get instant notification for all the upcoming episodes of Sainma Creations !!
#southindianlogic  #SainmaCreations  #teluguwebseries #teluguwebseries2024",2024-09-01T06:55:08Z,UCty-cIPbDRvR1csg2VMvNQQ,Sainma Creations,24,"['telugu shortfilms', 'shortfilms telugu', 'latest telugu shortfilms', 'new telugu shortfilms', 'trending telugu shortfilms', 'telugu webseries', 'webseries telugu', 'latest telugu webseries', 'teluguwebseries 2024', 'telugu shortfilms 2024', '2024 telugu shortfilms', 'shortfilms new telugu', 'webseries telugu latest', 'telugu webseries new', 'shortfilms new 2024', 'webseries telugu new', 'new telugu webseries latest', 'telugu webseries latest 2024', 'telugu webseries trending', 'trending telugu webseries']",PT21M47S,hd,false,1009565,60588,0,0,933
7HCLC5Qru38,EXTREME GTA 5 CHALLENGE (Me vs Her)  | Soloviner,GTA V challenge video with @officialllyash,2024-08-30T11:30:05Z,UCfWs_St76QGwtL2moa_Y_tg,SoloViner XD,20,['soloviner'],PT13M48S,hd,false,183819,11680,0,0,314
Cz5on-GJ-nA,Cheapest VS Most Expensive Holiday Trip,"Go Download ZUPPEE - https://zupee-creator.onelink.me/TF3p?af_xp=custom&pid=influencer_campaigns&c=Aug&af_adset=FukraInsaan&af_click_lookback=7d

Follow me on Instagram for updates ➞  https://instagram.com/fukra_insaan?igshid=jytojomgh8j4

Join my discord server ➞https://discord.gg/Es7PVh4BAK

My second youtube channel ➞ https://youtube.com/channel/UCi5kSELjaJWmnBKPXkTcxsA

My twitter ➞ https://twitter.com/AbhishekMalhan4?s=09",2024-08-28T07:30:08Z,UClfos9f7uDdoun8ZyE9jYFg,Fukra Insaan,24,"['fukra insaan', 'triggered insaan', 'wanderers hub', 'fukra insaan live', 'malhan family', 'Cheap vs most expensive', 'Cheap vs expensive', 'Cheap vs expensive trip', 'Fukra insaan new video']",PT22M52S,hd,false,3920493,284360,0,0,8608
0tH6TFtZD3g,24 Hours Challenge In Bottle House - Can We Survive?,"SUBSCRIBE: https://youtube.com/MRINDIANHACKER?sub_confirmation=1

Follow the link https://luckypocket.click/pocket?inf=HACKER100&number=4&int=4 and start earning on Pocket Broker. 
Use the promo code while registering HACKER100 to get 100% on your first deposit💸💸!

Languages ​​will be uploaded soon 😉

FOLLOW KARLO 😘
Instagram : https://www.instagram.com/dilraj_singh_rawat
Twitter : https://www.x.com/MR_INDIANHACKER
Facebook : https://www.facebook.com/mrindianhacker00
--------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------
𝐅𝐨𝐫 𝐁𝐮𝐬𝐢𝐧𝐞𝐬𝐬 & 𝐂𝐨𝐥𝐥𝐚𝐛𝐨𝐫𝐚𝐭𝐢𝐨𝐧'𝐬 𝐂𝐨𝐧𝐭𝐚𝐜𝐭 𝐇𝐞𝐫𝐞:-
Team@mrindianhacker.com
Gaurav@mrindianhacker.com
Manish@mrindianhacker.com
--------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------",2024-08-31T15:30:22Z,UCSiDGb0MnHFGjs4E2WKvShw,MR. INDIAN HACKER,28,"['24 hour challenge', 'mr. indian hacker', 'mrindianhacker', 'mr.indianhacker', 'mr india hacker', 'dilraj hacker', '24 hours bottle house', 'water bottle experiment', 'bottle house', 'survival challenge', '24 hours extreme challenge', 'mr indian hacker new video', 'mr indian hacker challenge', 'mr indian hacker challenge video', 'challenge video', '24 hours']",PT28M,hd,false,3423847,242990,0,0,11273
HORdKXBDlQs,NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4178 | 31 Aug 2024 | Teaser,"Click here to subscribe to SAB: https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw?sub_confirmation=1

Episode 4178: Abdul Ka Udhaar
--------------------------------------------------------
Abdul opens up about his troubles to the members of the Gokuldham Society, who immediately offer to lend him money, but he graciously declines their help. How will Abdul manage to clear his debts on his own?

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Nitish Bhaluni
Episodes No - Ep 4178 | 31 Aug 2024
Produced By - Asit Kumar Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sab #Latest #New #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo #16yearsoftmkoc  #4000episodes

About the show: 
----------------------------------------------------------------------
Taarak Mehta Ka Ooltah Chashmah is a SAB Comedy Show inspired by the famous humorous column, Duniya Ne Undha Chashmah written by the eminent Gujarati writer, Mr. Tarak Mehta. This show revolves around the Gada family which consists of businessman, Jethalal Champaklal Gada, Jethalal's wife, Daya & their naughty son, Tipendra Gada living in Gokuldham Co-operative Society, and covers topical issues that are socially relevant. This hilarious show will surely tickle your funny bone.

Click here to watch the episode of Taarak Mehta Ka Ooltah Chashmah :
https://www.sonyliv.com/shows/taarak-mehta-ka-ooltah-chashmah-1000288752

NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4178 | 31 Aug 2024 | Teaser",2024-08-31T15:30:05Z,UC6-F5tO8uklgE9Zy8IvbdFw,Sony SAB,24,"['Nitish Bhaluni', 'तारक मेहता', 'Ooltah Chashmah', 'sab tv channel', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'sab tv funny show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'tmkoc todays episode', 'taark mehta new episodes', 'tmkoc teaser today', 'tmkoc new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'tmkoc funny episode', 'tmkoc', 'tmkoc episode 4178', 'taarak mehta ka ooltah chashma teaser episode 4178']",PT10M32S,hd,false,2291523,49887,0,0,1534
AUrbZ8xQdc8,"Gyaarah Gyaarah - A ZEE5 Original - 1st Episode Free - Raghav Juyal, Kritika Kamra, Dhairya Karwa","𝑪𝙡𝒊𝙘𝒌 𝒉𝙚𝒓𝙚 𝙩𝒐 𝑺𝙪𝒃𝙨𝒄𝙧𝒊𝙗𝒆 𝒕𝙝𝒆 𝒄𝙝𝒂𝙣𝒏𝙚𝒍: https://tinyurl.com/4adjwnv6

Gyaarah Gyaarah,
An anomaly connects 2 police officers across timelines through a walkie-talkie that comes alive at 11:11. As the two help each other solve cases, the reality around them changes forever.

Officer Yug tries solving a cold case with the support of senior cop Vamika. But in a twist of fate, a defunct walkie-talkie springs to life at 11:11 PM, connecting Yug to a past Officer Shaurya.

Cast:- Raghav Juyal, Kritika Kamra, Dhairya Karwa, Aakash Dixit, Mukti Mohan
Directed by:- Umesh Bist
Written by:- Puja Banerji, Sunjoy Shekhar, Sameer Saral Sharma, Gautam Govind Sharma
Producers:- Karan Johar, Apoorva Mehta, Guneet Monga, Achin Jain


#gyaarahgyaarah #raghavjuyal #kritikakamra #dhairyakarwa #episodeone #ep1 #karanjohar  #ZEE5Original #gyaarahgyaarahonZEE5 #trending #LatestonZEE5 #1111 #new",2024-08-30T15:30:07Z,UC3jMepkLKF8y4iiwWmAB3RA,Zee Studios,1,"['Gyaarah Gyaarah', 'Raghav Juyal', 'Kritika Kamra', 'Dhairya Karwa', 'Karan Johar', 'Hindi Web Series', 'Free Ep', 'Entertainment', 'Star', 'Family Drama', 'Popular', 'Famous', 'Latest Hindi Web series', 'Thriller Web Series', 'Superhit', 'New Released', '1st episode', 'ep1', 'Zee5 Original', 'Latest on Zee5', '1st Full Episode Free']",PT47M2S,hd,false,1173273,21221,0,0,570
RgKagrfa0DM,Build To Survive 😱 | Shinchan Vs Nobita 🔥,"Build To Survive 😱 | Shinchan Vs Nobita 🔥





Funny Game Roblox 😂 
Shinchan Game
Nobita Game
Build To Survive Part-3











Thanks For Watching 🎈 
~Tyro Gaming",2024-08-30T13:29:37Z,UCIpN4Y3Pt00Q9KoQMWI77_Q,Tyro Gaming,20,"['Build To Survive 😱 | Shinchan Vs Nobita 🔥', 'Funny Game Roblox', 'harshtatsuya', 'Funny Game', 'junkeyy', 'epic depic', 'Shivang mini', 'Shinchan game', 'Doraemon Game', 'Nobita Game', 'Shinchan in hindi', 'Green Gaming', 'Gaming with Demon', 'Shinchan Gaming', 'Frostbite Gaming', 'Epic Playz', 'VeryNuclear', 'Rock Indian Gamer', 'Amaan-T', 'Flight Gamer', 'Hindustani gamer Loggy', 'Proboiz', 'Tyro Gaming', 'Proboii', 'MythPlays', 'Taro gaming', 'Funny Game Shinchan And Nobita', 'Build To Survive', 'Build Battle', 'Roblox']",PT10M37S,hd,false,336382,4741,0,0,359
1FwI5RMbIcI,Khadaan - Teaser | Dev | Jisshu | Soojit Dutta | Dropping 20th December,"বাংলার সবচেয়ে বড় ছবি, আসছে এই বড়দিনে...
An epic journey of friendship begins. 

Get ready to dive deep into the world of ""Khadaan"" where power, greed, and vengeance collide.

#Khadaan #FirstTeaser #ReleasingDec20

Film : KHADAAN
Story and Direction : Soojit Dutta (Rino)
Creative Director : Dev Adhikari
Starring : Dev , Jisshu, Barkha , Idhika, Anirban and others.
Music : Rathijit Bhattacharya, Savvy, Nilayan Chatterjee
DOP : Shailesh Awashthi
Editor : MD. Kalam
Screenplay and Dialogues : Biswaroop Biswas and Soojit Dutta (Rino)
Line Producer : Pritam Chowdhury
D.I Colorist : Debojyoti Ghosh
VFX : Surinder Films
DI Studio : Editfx
Sound Mix: Dibyo and Samrat Roy
Teaser: Dipayan Roy
Presenter : Surinder Singh and Gurupada Adhikari
Produced By : Nispal Singh and Dev Adhikari
Company : Surinder Films PVT. LTD and Dev Entertainment
Ventures


Stay Tuned with Dev Entertainment Ventures:

■ Facebook: https://www.facebook.com/deventertainmentventures/
■ Twitter: https://twitter.com/devpl_official
■ YouTube: https://www.youtube.com/deventertainmentventuresofficial
■ Instagram: https://www.instagram.com/deventertainmentventures
■ Website: http://www.deventertainment.in",2024-08-29T05:30:00Z,UCYBAnESPQtjTWSYsVxN9hJA,Dev Entertainment Ventures,1,"['Bangla Cinema', 'Latest Bengali Film', 'bengali film new', 'latest bengali movies', 'dev actor bengali movie', 'Kolkata', 'West Bengal', 'Bengali Cinema', 'Bengali Films', 'New Bengali Films', 'dev actor', 'dev bengali actor', 'new bengali movie', 'new bengali song', 'kolkata movie', 'bangla movie', 'christmas', 'bagha jatin', 'trending', 'christmas 2024', 'khadaan', 'khadan', 'khaadan', 'dev action movie', 'latest trailers', 'jisshu', 'jishu', 'dev new film', 'bengali action movie', 'khadaan teaser', 'new teaser 2024', 'new trailer 2024']",PT1M19S,hd,false,512071,31890,0,0,5467
